session_id,target
125,0.0021011533974191966
126,2.878702542360558e-06
127,1.3535415062157406e-06
128,5.518900446417323e-05
129,0.0046332661231792025
130,0.005926110736250818
131,0.0002350104108655847
132,0.003423861078389579
133,0.0027577372666327525
134,5.0610472684105526e-05
135,2.9647786974504797e-06
136,0.0011345588631544825
137,6.883799031027632e-05
138,0.004939104722440214
139,7.589089438332394e-06
140,9.354749443150639e-05
141,5.104908244274627e-07
142,3.842195640079769e-05
143,0.000133217749113039
144,0.004180180656425003
145,2.213257916894881e-06
146,0.0006991528725677829
147,7.283436491588604e-05
148,0.0038262474936085126
149,0.002824556399845225
150,0.03427127714572278
151,1.651673692219329e-06
152,0.02097389858444377
153,7.877617322446219e-05
154,0.0001216670916956726
155,0.00021273124871210668
156,2.7082851340123634e-05
157,1.957079536971735e-05
158,0.001750463128995108
159,0.00011966914877390873
160,2.537247380121985e-05
161,0.0064055577576718715
162,7.621981298485475e-05
163,0.0004921521524533435
164,0.004963691562452899
165,9.638928560838776e-06
166,1.2823118623096239e-05
167,0.012332970353902383
168,0.002824556399845225
169,0.0021549969432493963
170,0.0005363511760318133
171,0.003090239598170605
172,0.0008246259664586482
173,0.00032383605189297135
174,0.0009479371305531868
175,0.20490007817536166
176,0.004568827980526513
177,0.01408331176714226
178,1.0308430089437895e-05
179,0.00015651474890958283
180,0.0016191859823890399
181,4.173292754478641e-05
182,0.0014164996025296886
183,2.231218210693136e-05
184,0.00013631676820044516
185,0.00012330758756372165
186,0.0007684055549620235
187,4.561390919220831e-06
188,3.694220470719188e-06
189,0.003833708162918979
190,0.0003261908729937521
191,8.573359208591346e-05
192,3.504536355117166e-05
193,0.006028675036354558
194,0.000869281581871625
195,6.251932298987186e-05
196,2.353475052000809e-05
197,0.0011354358029033482
198,0.0034382099867588476
199,0.01382386102102548
200,1.806354695628278e-05
201,0.00019227011939310386
202,0.020698963056671772
203,3.5767895709562797e-06
204,0.0002506772556509586
205,0.005657785448239709
206,1.3072956198780888e-08
207,0.00088419598933386
208,0.0011707641616842206
209,2.769298442356802e-06
210,0.010126861954250712
211,0.0013094431224456302
212,0.011094238009380251
213,1.5652054271391897e-05
214,0.020847672329749708
215,0.0010863611710677896
216,0.004910455537987488
217,0.03361960275097721
218,0.0017351317494605186
219,0.0003071212965908507
220,0.002922641772698763
221,0.0035043404540499893
222,4.810270062260667e-05
223,0.036393785710211186
224,0.0013100643090118095
225,0.014728439901244308
226,0.005815391410363412
227,0.004216324045890426
228,0.000811415265589377
229,4.955596231714273e-05
230,0.001969061288547346
231,9.977908836639503e-05
232,2.2814937940754987e-05
233,2.125627142121346e-05
234,0.0026390377429218676
235,0.0001708184516595096
236,0.00021374648363462392
237,0.0026783940018037257
238,0.002381927380292169
239,0.0004198536325990642
240,0.005665349682988656
241,0.00010971447607552029
242,6.300016401993311e-08
243,1.0485361193082043e-07
244,4.0237475855303784e-05
245,0.00044932944129395466
246,8.982460919909006e-05
247,0.0801166255545875
248,0.000781512983505232
249,4.614072779720878e-05
250,0.0005899978171824044
251,0.032536973874385665
252,3.6105934393290464e-05
253,3.9312779385759285e-05
254,0.0005845835335015574
255,0.0019018475402644522
256,2.2724909307583604e-07
257,0.0002233136957774558
258,0.008704422893712989
259,0.004189413400303402
260,0.0010162986940203671
261,0.0002313964387696182
262,0.001806287218923431
263,0.000755111240219581
264,0.002274536078627652
265,0.00010665569038842987
266,6.554193486953327e-06
267,2.0066918624900066e-09
268,0.00014425947455816264
269,0.000765744461803884
270,0.0002521015216534672
271,8.467136045048227e-06
272,9.636311207104648e-05
273,1.3420169674097955e-05
274,0.0021638272031174067
275,0.008398141849321226
276,3.203822818760798e-06
277,0.0020403660247266787
278,0.013838643522283901
279,7.98158832089617e-06
280,0.00312870975954913
281,7.994530040465134e-05
282,0.00855932882719823
283,0.002674391285632224
284,0.00012646654862030906
285,1.4079661990279968e-05
286,5.30640026211657e-07
287,0.0026686885689603296
288,4.2794933349192815e-06
289,0.0008361234800092458
290,1.7384568873935288e-05
291,0.0017854312674519264
292,0.001280224702638869
293,0.006162343662454245
294,0.00040450165255435065
295,2.5893995694367574e-05
296,2.5851022172470566e-05
297,0.00010737258060124577
298,8.023661738215616e-05
299,1.0291361546894254e-06
300,4.144320546260256e-05
301,1.3991635931817885e-05
302,0.0002574818278475108
303,5.4809806647207055e-05
304,0.0120195507479903
305,0.059060765549138666
306,1.3042463555144846e-05
307,0.002594294089276801
308,0.00015432387201633386
309,0.002036703334132371
310,2.3637170451327976e-05
311,0.005743304533164182
312,0.01530980822693606
313,0.0003879841246584045
314,2.1482173693301087e-05
315,0.000635754759967554
316,4.380806586038427e-05
317,0.002761046462219214
318,3.576023442900728e-05
319,7.832302745685722e-05
320,0.0003096155399706587
321,0.010287517867910517
322,3.737558516414694e-05
323,2.875389950118682e-05
324,0.003404178073306489
325,0.008481952083727524
326,0.002694995638657853
327,0.0003390129409464636
328,0.0040140159640847575
329,2.537247380121985e-05
330,3.638235315883211e-06
331,0.009898479899133379
332,0.0005384501334416194
333,0.25299565528504814
334,2.4475584994458245e-05
335,3.658041502184666e-05
336,0.00020689729089380608
337,0.012243020763400123
338,0.016771669758688143
339,0.000965955715823318
340,0.0055295814747511616
341,4.799123352237635e-06
342,0.004061818858898439
343,0.004373815240570367
344,0.012967619960784407
345,0.0015754803501179008
346,7.62858982963191e-05
347,0.531966042641886
348,8.876581260890734e-06
349,9.895850168737548e-06
350,0.007439580700817732
351,0.0014014165130734556
352,0.06782328795045467
353,0.04297737678590434
354,0.002241900046375748
355,0.010394659527129412
356,0.00043814623469176037
357,0.0005352296651512403
358,5.8676814346070244e-05
359,0.0976478811549586
360,0.00011801163490192166
361,0.002303249290716395
362,0.0008406039167715079
363,0.00018683408436773302
364,0.0010799154032739742
365,3.2010092417042654e-06
366,1.9776107907943254e-08
367,2.29269827003715e-06
368,0.0061475683078473075
369,0.007380848993211147
370,3.7382265661001216e-05
371,0.0027574620452228277
372,9.96913865132286e-06
373,6.253621117628849e-06
374,1.5447849982389425e-06
375,4.074041015775774e-05
376,0.005289458717188183
377,0.0008967681722479534
378,2.7594749285648478e-05
379,3.3190289865085317e-06
380,6.857150006007552e-05
381,0.0011602658088084759
382,0.006414184287996593
383,3.883970666374427e-05
384,7.540283331910845e-05
385,0.005183655638859991
386,0.00014431090974158424
387,0.0012097190790943692
388,0.0028606217152164436
389,8.058268827754802e-06
390,1.1164241281614568e-05
391,0.00012145273634266729
392,0.00224731398131762
393,0.00011223246312637004
394,1.144617544717661e-05
395,3.973388329260022e-05
396,0.0005083491472809212
397,8.744629350229447e-05
398,0.0015793509881333436
399,4.825247827598694e-08
400,0.0002680055213350553
401,5.94499781765038e-07
402,0.00018810903863189217
403,9.769583370928027e-05
404,0.04005404818045099
405,0.0008592458588596607
406,0.010752798426471286
407,6.561518115994795e-05
408,1.3708740674273025e-05
409,0.004967958753900333
410,0.0005157164732232256
411,1.28782999831318e-05
412,5.91080421260111e-05
413,0.0017027803684152082
414,7.145507626477436e-05
415,7.691778593721005e-07
416,0.00013128779312983663
417,0.008728745957026588
418,3.7297190948894236e-06
419,1.912601334786384e-05
420,0.0030094963392799006
421,0.0015134109471690005
422,0.0027574620452228277
423,6.464759111959904e-05
424,0.00010927491660190772
425,4.797487301978087e-08
426,0.4730591676055698
427,0.00011950337650303995
428,1.381382869156222e-08
429,0.003374374140944822
430,2.537247380121985e-05
431,5.285867052183751e-06
432,0.011735879133865857
433,5.3251997311906015e-05
434,0.00120543296171212
435,5.498104473061971e-05
436,0.0003247534440956837
437,0.00016898497245918588
438,0.0002668846310930237
439,0.00012432171326650954
440,2.091283713764698e-07
441,4.676835125180336e-05
442,0.00012452170651784184
443,9.260483882496186e-06
444,5.025446556743246e-05
445,0.0008459121261417399
446,0.0024463464861197966
447,0.00010210036459652586
448,0.009323523573678709
449,0.00018125164440778695
450,0.0009688991628681507
451,0.001376388641532592
452,0.01162258408669345
453,0.0015060303203934518
454,1.0758820540739786e-05
455,5.9668596620357426e-05
456,7.37508703489775e-05
457,8.301856122827896e-05
458,0.0004616418103242901
459,0.00014615831067349026
460,0.06280112526777838
461,6.857150006007552e-05
462,1.038278126768692e-06
463,8.273487365761384e-07
464,0.0001270374206419746
465,0.005262153531638447
466,8.175578412665858e-05
467,0.002997403559555644
468,5.645447541630608e-05
469,0.00030099357634418114
470,0.00022169739336830053
471,0.01761394524971552
472,2.8953396957986997e-06
473,0.0017351317494605186
474,1.2803346011182402e-06
475,0.01782892288931042
476,4.603351946853373e-06
477,0.00015910857003711764
478,0.0018393824989769258
479,0.5345882305738759
480,0.00038644784803817055
481,0.021157001979985518
482,0.00046596525300775075
483,0.005095650006265542
484,0.0026462385654568736
485,0.01677822037393264
486,0.0002571220181844588
487,0.00014498289468156862
488,2.2037057231601903e-05
489,0.0018735043557714028
490,0.000209796929904074
491,0.008648445372057459
492,0.0031710850512020514
493,0.000934025965919187
494,0.00015788274972761514
495,0.000277430130217628
496,0.03663575580718695
497,0.0013055674875668034
498,0.0014951271361122076
499,1.495053170664396e-09
500,0.007010994544218972
501,0.0038926253115347553
502,0.04543112275287586
503,0.03271664907331622
504,0.0032132250611336933
505,0.0004048134711299432
506,8.088257576213433e-06
507,0.002957000404524902
508,0.0008191075806891012
509,0.00014361415108862888
510,0.00014067828275860617
511,2.0532109813680376e-07
512,0.00064857120365071
513,8.958421858317885e-05
514,0.00959768785187841
515,0.00027902099931872114
516,0.007590784550988814
517,0.0002079112227118969
518,1.1106840860609436e-05
519,0.0008421349847599116
520,3.988134936775686e-05
521,0.0733043503666663
522,0.09406807064733318
523,3.086243696082907e-06
524,0.0021408039651922696
525,0.0015068962166830192
526,6.842929067003714e-05
527,0.002016551342452763
528,0.005221350636275233
529,0.00015270433408072126
530,2.5999667951349053e-06
531,4.258988732613006e-05
532,0.00010638459995999194
533,2.233683863546863e-06
534,0.03689594573168435
535,1.1448880289314613e-07
536,0.0017164792982921565
537,0.000979296838811086
538,0.0073490896807033015
539,0.0019876962149903183
540,2.07655028238169e-06
541,0.0019031817947247575
542,0.00018274259569488218
543,0.0021345396293207365
544,0.014604930290637419
545,0.0008965312847247978
546,5.2146371344522005e-05
547,0.002937587874145939
548,2.7444493295840377e-06
549,0.0035473775502794175
550,0.001647728242523221
551,0.012845539158347711
552,0.0011682234904077434
553,3.300103048359825e-06
554,3.1132763175261715e-05
555,4.4238075071891265e-06
556,0.01734868831295121
557,0.0002358539685747839
558,0.0014844960825697877
559,0.0002636221108841359
560,0.0005044587850701681
561,0.00026022508410192377
562,0.005063512984726138
563,0.0004160608405208774
564,0.0016388494563524545
565,0.0033129952948402195
566,0.0005249067548034762
567,1.188582888562947e-05
568,0.0001348805672596124
569,0.0028208923242919732
570,4.8489569533186565e-05
571,0.00010930282575836448
572,0.09057231438765972
573,6.369754484062615e-06
574,9.291379498308813e-06
575,2.7753539242314465e-06
576,0.0017322456236834054
577,0.0002992186337516477
578,3.463091520537953e-06
579,0.00025976364690944137
580,9.45527996988975e-05
581,0.0161481885028152
582,9.863746056353482e-05
583,5.687501394437847e-05
584,0.04904231747456935
585,0.0001529749308262822
586,0.000490000921546587
587,0.002684755334422862
588,0.006797699745227098
589,0.057284455857517805
590,3.3381455279995407e-06
591,0.00014448944530878006
592,2.213257916894881e-06
593,2.331449100853256e-08
594,5.198466815758585e-06
595,0.0009604809077927857
596,0.0037754123580068357
597,0.0018337084833918158
598,6.345899496243948e-05
599,0.00024482612066516267
600,0.0036781445609259606
601,0.0021761711055976003
602,0.009358792489986159
603,6.65861727412916e-05
604,0.00021863841179910228
605,0.00788199827584282
606,0.003903972821845459
607,0.0029543278119636925
608,0.0010491587604535616
609,0.004029456088166881
610,3.6768407486304566e-07
611,9.247047953502542e-05
612,0.025067570870352752
613,3.694220470719188e-06
614,6.173856091394211e-05
615,0.0007508280165702333
616,0.00024626474073318285
617,0.00010616913700399766
618,1.1976068267390334e-05
619,3.0672513233548936e-05
620,0.04052189828763613
621,0.00010747640688219917
622,0.09085797124966581
623,0.0015549874482578138
624,5.8676814346070244e-05
625,0.03687899111878981
626,0.005436085937875677
627,6.4804287854630275e-06
628,2.278749718553567e-08
629,0.0012431621113977217
630,3.694220470719188e-06
631,0.0003461497077304924
632,0.0019610909683567455
633,0.01620476108072475
634,0.0014650831233775
635,3.290361645282207e-06
636,0.0001441953114157335
637,1.0368639445746202e-05
638,0.0026761882665254887
639,8.878149709122208e-05
640,1.2817826896823671e-06
641,0.0015218362016829981
642,0.00013446815682851174
643,0.036496674789180866
644,0.00012518646148584664
645,0.0920457972087984
646,0.0011988228037125102
647,4.78147102597121e-05
648,0.00019657304676196012
649,0.0012296299947585185
650,2.040371544294741e-05
651,0.005926922337494589
652,0.11057302397964108
653,0.0017666595455744203
654,0.00024954923934064914
655,0.012194350748922313
656,0.015135090890316717
657,2.5915699611272213e-05
658,1.3061354739441476e-05
659,0.0007103487693701164
660,0.0009575413599121229
661,0.0001897812490115082
662,6.259271193074018e-05
663,0.00010596201498924097
664,0.00026476771650147367
665,0.00011303636631877541
666,0.0028612519239883723
667,0.002612118842832205
668,0.04436698996113799
669,1.1193237682142312e-05
670,5.863005664921864e-06
671,0.009862690703003921
672,0.04161362512677729
673,0.05577186315950902
674,0.007830914569895674
675,0.012274954976664362
676,0.004161694231092143
677,0.0003510440488264829
678,0.015807975587645625
679,0.00010793710145074506
680,0.014691235007718646
681,9.95104219371077e-05
682,5.863005664921864e-06
683,0.00010818361654965705
684,0.045908128433172025
685,3.1525141384953286e-05
686,0.0004277868787893724
687,0.0015430892122438704
688,0.03946013086554441
689,0.020002568354449208
690,0.0006674306629991658
691,0.0008909947105154432
692,0.00013631676820044516
693,0.003237749767245061
694,0.0010015956305403073
695,4.544066421756022e-05
696,9.823767181266916e-05
697,0.00216829013533342
698,0.001396955759374122
699,6.34881504934164e-05
700,0.00022861438143495117
701,0.0005898333362515111
702,0.00029483802795862675
703,0.0002671071216413515
704,0.036768120290202516
705,8.449803446315548e-05
706,4.745258124481358e-05
707,2.442333564440134e-05
708,0.00014436934197380714
709,0.14918442893053724
710,0.0007251090134391265
711,0.00034278817277546756
712,0.0011747768845243604
713,3.362313831858823e-05
714,0.023502106963749964
715,5.064823348799745e-06
716,0.000343786557254037
717,0.0022544451920498286
718,0.0003950980949346163
719,7.302422064855533e-05
720,5.186775206264504e-06
721,0.00015323518904327853
722,9.084926724294557e-05
723,0.010188434243112658
724,0.0034798384323061755
725,4.653948962720468e-06
726,0.00014637013141859798
727,0.00715849904943291
728,0.013582814421409052
729,0.004771021114931486
730,0.005379182876980367
731,5.981024437795805e-05
732,9.382190010044147e-05
733,4.1290783696777897e-07
734,0.000594906619776534
735,0.032840681127949425
736,6.349809632724397e-08
737,7.363452578441981e-06
738,0.000837654863224822
739,0.0002752271328864434
740,0.0001988260087753647
741,6.805882868896777e-05
742,0.003856590825220753
743,0.009592643986759347
744,0.00023274816827819706
745,0.0038564179756010904
746,0.0023755738600712115
747,0.00020530890088061056
748,1.7219584126627153e-05
749,0.010987424119359521
750,0.00013441477353172903
751,3.8087585488319374e-06
752,1.2990375578810664e-05
753,1.4808441581398683e-05
754,7.812571996528189e-05
755,1.4838621930203834e-05
756,0.0006423751949592547
757,0.009529984393581563
758,0.0005711390014549151
759,1.6536140427828425e-05
760,4.774467654378553e-05
761,0.0035230087534630617
762,0.00014039546989620753
763,0.0032657657698627624
764,0.00686072448654154
765,0.06361989006332683
766,2.324650721536033e-06
767,0.003460770722178217
768,4.504413086729059e-05
769,0.0001343007370928825
770,0.03211247796418014
771,0.005630912100055701
772,0.001361510286906598
773,9.084926724294557e-05
774,0.0015611153737248285
775,5.6565163248885125e-05
776,0.029300980952013774
777,0.09518437974375274
778,0.0002809183663071858
779,1.07743781615294e-05
780,8.075856638804557e-05
781,0.0190662231142046
782,0.04490400170425167
783,0.011461888848352947
784,0.00010697388554978249
785,2.4124098976740935e-05
786,0.00792569375096308
787,2.208946264563508e-05
788,1.0990636175488731e-05
789,0.001972029658033437
790,0.0005638202564220748
791,0.003033705362380524
792,7.321457123773944e-05
793,0.0015452848352726844
794,0.004099984045269586
795,0.00035498910154961057
796,1.497941283247683e-06
797,0.0014511682248854085
798,6.040548555637282e-06
799,7.985965558984356e-07
800,0.005372052908674945
801,0.00014447681103810076
802,0.003906482911976449
803,1.031127060273927e-05
804,0.00033185733871048557
805,0.0002309810723016777
806,1.76111954443681e-09
807,8.604478176772112e-06
808,1.1788689970444889e-06
809,0.4734944860555003
810,0.0016858160034311266
811,3.693250703920437e-06
812,0.0019702781547726936
813,0.0003057186880140229
814,0.014793545890657199
815,0.017955159463124697
816,0.0003253226686347836
817,0.006379456755114171
818,0.000167261368887492
819,0.0006727577503876433
820,0.04476014187031085
821,0.0025844767919380334
822,0.011669386887986397
823,0.11948268376193158
824,0.00010011814354830557
825,0.002824556399845225
826,2.221071557078295e-05
827,0.004605088568035322
828,0.0063547641698694125
829,0.0039558930139431125
830,7.048831607688912e-05
831,0.024030307380470305
832,0.0017639445339726533
833,5.2383773753733445e-05
834,1.500210172029736e-05
835,0.0031560759274391254
836,5.4968452277607164e-05
837,0.00010027881862637255
838,1.6260505299065028e-05
839,0.0020281546679946937
840,9.246382100070798e-06
841,0.0003063458108360327
842,0.0010010427040936364
843,0.011208075760466597
844,0.008017443053175631
845,9.889788164889252e-05
846,1.3991635931817885e-05
847,9.592797736081162e-05
848,5.562861295487444e-06
849,4.98094526030508e-05
850,0.00023164659362843657
851,3.2464231090844016e-06
852,3.6145698246346634e-05
853,0.005522590277618347
854,1.2366834086281969e-05
855,6.54137628885051e-06
856,8.469833072015844e-06
857,3.1525141384953286e-05
858,0.001342485038772397
859,0.008054894284622893
860,0.0005617033610125003
861,0.006366567384163663
862,0.00012039687087030538
863,0.0004267982787223471
864,0.0001795280453416732
865,0.000140557883160496
866,0.0006077132902062723
867,0.0001873571482920824
868,0.00025270944078127194
869,2.7871950377866237e-06
870,1.2462337239409884e-05
871,1.4418404085288882e-05
872,0.002509951141720258
873,3.879928813625804e-07
874,0.0001928812715067372
875,0.002039286918279286
876,0.005781148577514398
877,0.033213472197509496
878,9.090413237366258e-05
879,1.0039282608571241e-05
880,0.0012911120931305051
881,8.60819411868591e-05
882,0.005503667653107009
883,0.07500950179758108
884,0.011283454699740188
885,0.000692284041715778
886,6.433046760485039e-05
887,3.098832558103719e-05
888,2.3335342597440596e-06
889,0.000527989904991786
890,2.7871950377866237e-06
891,1.6009005002229766e-05
892,0.0015594379590512897
893,3.1525141384953286e-05
894,0.00626536135504857
895,0.0010290414889392782
896,0.047960335682548656
897,2.44659164063533e-05
898,0.03471439383985854
899,0.00012922395927782043
900,0.001316494452395471
901,0.0006383355912127979
902,0.00020448691723392356
903,0.00014631371246448156
904,0.0026519771359414263
905,0.0016027412685590912
906,0.0001019797875814375
907,0.03602886769366513
908,0.001666770789490923
909,5.039701720800424e-05
910,0.00017634898312824198
911,2.569085148012621e-06
912,6.158359063464747e-05
913,1.175610093832923e-05
914,0.0005446874357805877
915,0.0022128962019174535
916,0.0004593939556435185
917,7.50132049604735e-05
918,2.6985781518019475e-05
919,5.8676814346070244e-05
920,0.02673577825616343
921,0.0296144175504228
922,8.206769195790056e-06
923,0.0009983709336635897
924,5.496187387587865e-06
925,0.0055892768703294906
926,2.8529056440076614e-06
927,0.0003574170205237487
928,0.001694931062038219
929,0.004800735551666787
930,0.22290620261355856
931,0.004125521753504859
932,0.0019906346475956995
933,0.0004198536325990642
934,0.00040163636767094157
935,2.6931094495929095e-06
936,0.00033216759035966146
937,5.708186473696534e-05
938,0.003553644743825244
939,0.0011374879139515318
940,0.0008516356124777718
941,4.966139085673886e-07
942,0.00015094349056210245
943,0.0035595556341611796
944,0.0003706401530208715
945,0.02703543571965848
946,0.00017152261277671036
947,4.3076260107812144e-06
948,2.6219224472960383e-09
949,1.0046681681702315e-05
950,9.023075980562122e-05
951,0.0015301792389707757
952,6.0721843809900774e-05
953,0.00016760756034705644
954,0.03383631964333656
955,0.0002511239821591031
956,3.694220470719188e-06
957,2.8529056440076614e-06
958,0.0006029549596368696
959,0.21043534334950512
960,2.9779942929911664e-06
961,7.786302659940026e-06
962,0.0033243173629485985
963,3.188083753638093e-06
964,0.0181938236166964
965,0.00018452120682431388
966,0.0033234596616638756
967,1.8518593000041087e-06
968,0.00033265714937109203
969,1.1546471134383506e-07
970,0.0003101157106497645
971,0.001478428468074445
972,4.614760692149985e-05
973,0.001232587633645489
974,0.00016950326815833085
975,0.00036504275081336254
976,0.00015367839045612856
977,0.0009308934135740633
978,0.0003534597268725965
979,0.01428545960338385
980,2.129586193072548e-07
981,1.6929670934038203e-06
982,0.00020295801106235867
983,0.0018933498817114366
984,4.3520418678231275e-05
985,0.018369045100521637
986,0.002215502316819697
987,0.0037011216958558087
988,0.00037505218684603155
989,0.0017832789953411265
990,2.0344074378202334e-06
991,0.002248834098549264
992,0.00018264255193237904
993,2.5323256039322934e-05
994,2.717510640124648e-06
995,1.3781865083914433e-05
996,8.45717121684152e-07
997,0.04452524050054039
998,0.006006154310014886
999,0.004412316569294525
1000,0.01898309715431559
1001,4.18444987317405e-05
1002,0.06877028680103982
1003,5.384243540863978e-06
1004,2.6586199149847183e-05
1005,0.0001324109799972215
1006,0.0018269742083984247
1007,4.226494040959309e-06
1008,0.07062097332645541
1009,0.013173164901581122
1010,2.7082851340123634e-05
1011,0.0016616424323131478
1012,8.832175919255244e-05
1013,0.0003473321537331813
1014,0.00024105536736381347
1015,0.0001367133236818533
1016,0.0014665312490181595
1017,0.001458433436926023
1018,1.0899519356720468e-05
1019,1.5897520543708585e-05
1020,0.0004240036690723606
1021,4.20905308572693e-05
1022,0.0015483112224004298
1023,2.2542253215316544e-06
1024,3.183757590821622e-06
1025,0.019000101184092094
1026,0.0022204777828744963
1027,1.5063546947696934e-05
1028,0.00013773797270803673
1029,3.4657822735970156e-05
1030,0.1442770204313438
1031,2.4221810589462696e-05
1032,0.004602096615119276
1033,1.7728590838110522e-07
1034,0.00249785877446115
1035,3.1958023404985864e-07
1036,0.009328304674657017
1037,0.0003215220810402433
1038,0.0041316000863267505
1039,1.0473416360734972e-05
1040,0.005958256335837184
1041,0.003287459884772544
1042,0.001978714641679352
1043,0.0001935783169067606
1044,1.4193203257656675e-05
1045,0.0008036088968464633
1046,6.716691280512505e-05
1047,3.1571659421336165e-08
1048,0.0015450045993845535
1049,3.527092359952823e-05
1050,0.036649934134356354
1051,0.004477819810615057
1052,0.0002662385214976273
1053,1.0374686276560488e-05
1054,0.01934113021828558
1055,0.0034430921939713624
1056,5.841097001684394e-06
1057,0.00013582311958727382
1058,3.2919335508297015e-05
1059,0.000543618671600393
1060,0.0009086172226044216
1061,0.006558279190054221
1062,0.00014274304202308228
1063,0.0023828223276244464
1064,0.00035723344516919663
1065,2.238274691620217e-06
1066,4.6281704377412035e-05
1067,2.3629055759612256e-05
1068,0.0023900596229706433
1069,1.1483665577455571e-05
1070,3.0719864015604543e-06
1071,0.0010098576224062536
1072,6.985047913482481e-05
1073,0.0003022017748062821
1074,0.0010852490082340729
1075,0.0010438309282214506
1076,0.011270568187922915
1077,0.0010009904633033907
1078,6.676992618942211e-05
1079,4.060734436542791e-06
1080,0.06575745663593502
1081,7.155735966147846e-05
1082,0.01995766468348151
1083,3.4584386560663225e-06
1084,5.285867052183751e-06
1085,0.0021988420595094697
1086,0.028131094929300604
1087,0.020106687308510802
1088,1.1307161135646874e-05
1089,1.872563382489488e-05
1090,5.286679585840842e-07
1091,3.538277374306808e-05
1092,0.003589672763566848
1093,0.03429716711742367
1094,0.010686790756327036
1095,0.00012147019097167622
1096,0.0003416611091423082
1097,0.00033466209634583355
1098,0.00012783937259303112
1099,0.0006876970840836051
1100,5.109451192343862e-05
1101,0.0005674507314278572
1102,0.000682236089131799
1103,5.313745094486217e-06
1104,0.003066521260048388
1105,0.003913304440196135
1106,1.0232839511391883e-05
1107,0.02784560135459235
1108,6.440161231773576e-05
1109,4.8775687113628195e-05
1110,0.00015055666752646484
1111,0.00012906365183630675
1112,0.0007349253062725784
1113,9.844012755670593e-05
1114,0.0010217268667097078
1115,1.7384568873935288e-05
1116,0.0004577314090277533
1117,6.524031608273546e-05
1118,0.00010618665345257667
1119,0.00011523582091969719
1120,1.6757353840335232e-05
1121,1.348683232313825e-05
1122,0.0011993123519505136
1123,0.0002939649025799465
1124,0.0010035643542267011
1125,7.282780106614712e-05
1126,0.0025994567753501755
1127,4.54453974705808e-05
1128,0.0024411874375429273
1129,0.0005182434394227612
1130,7.350626652518209e-07
1131,0.00036531231745945815
1132,0.014231259081788227
1133,0.004533602470714822
